ds,SALES,yearly,trend,monthly,weekly,holidays,PLA_AD_SPEND_PLA,REDEMPTION_COST_LOYAL_CUSTOMER_MAILER
2021-11-02,40924069.28005959,9516716.282266824,33792701.799927995,-468557.5301838635,-1221436.4715673488,0.0,74.52000000000002,64.0
2021-11-03,43589636.800052814,9768331.372116396,33800336.054148786,-1146517.8521267588,-1890783.9655647236,0.0,79.976,222.0
2021-11-04,45292196.16004212,9988144.105315331,33807970.30836958,-1475790.3058482008,-1615322.919766392,0.0,82.92,326.0
2021-11-05,46939515.040058345,10173267.635251902,33815604.56259037,-1353779.0807430814,1403583.8017573382,0.0,80.34,642.3199999999999
2021-11-06,49902842.400071576,10321289.563299363,33823238.81681116,-1011143.0181793156,2722008.1883062576,0.0,81.24000000000001,786.0
2021-11-07,49457764.800076,10430365.286477927,33830873.07103194,-718867.4050992001,1785961.8869194335,0.0,76.18,740.0
2021-11-08,41188322.720072195,10499301.179299148,33838507.32525273,-500003.14203086746,-1184010.5200996397,809017.0871403883,81.72000000000001,678.0
2021-11-09,41150757.28005833,10527624.827412969,33846141.57947352,-112481.91849712864,-1221436.471568006,0.0,80.16,756.0
2021-11-10,41796796.000050664,10515639.779568378,33853775.83369431,682327.4148477049,-1890783.9655625373,0.0,79.5,788.0
2021-11-11,44419874.24003986,10464462.612846645,33861410.08791509,1815319.7775431096,-1615322.919763253,0.0,81.24,836.0
2021-11-12,47292276.16006064,10376040.507431457,33869044.342135884,2859028.947558872,1403583.8017620812,0.0,78.47999999999998,870.0
2021-11-13,53090491.52007561,10253147.992317827,33876678.596356675,3299484.3541026665,2722008.188307094,0.0,79.86000000000001,860.0
2021-11-14,53168974.88007485,10099362.041397551,33884312.850577466,2916632.043832181,1785961.8869282578,0.0,80.34000000000002,660.0
2021-11-15,44527746.08005494,9919015.257382024,33891947.10479826,1963601.56872258,-1184010.5200948284,0.0,78.46999999999998,680.0
2021-11-16,41476172.320051044,9717127.464900743,33899581.35901904,1003335.895842736,-1221436.471568663,0.0,79.1425,632.0
2021-11-17,46266660.159949735,9499316.628362626,33907215.61323983,537615.4347822577,-1890783.965562282,0.0,79.547172,722.0
2021-11-18,49008330.07994983,9271690.598846406,33914849.867460616,709677.9295145731,-1615322.9197652775,0.0,77.33999999999999,649.2
2021-11-19,53985136.31993213,9040721.760959182,33922484.12168141,1270727.7837579893,1403583.8017628484,0.0,83.48061399999999,782.0
2021-11-20,55683287.03993184,8813107.179251546,33930118.3759022,1778849.2234383926,2722008.188306929,0.0,20.399999999999995,672.0
2021-11-21,54185508.63993142,8595617.31881072,33937752.63012299,1848506.8202712487,1785961.8869263926,0.0,76.5,702.0
2021-11-22,53402470.879937276,8394936.821710471,33945386.88434377,1296703.615304337,-1184010.5200968587,8349058.420511884,81.505,730.0
2021-11-23,54754926.079944305,8217501.147166733,33953021.13856456,167062.01246453827,-1221436.4715693202,0.0,188.94,696.0
2021-11-24,50569382.39995977,8069333.117497473,33960655.39278535,-1298298.0897230632,-1890783.9655646896,0.0,157.85999999999999,474.0
2021-11-25,12962126.559994008,7955883.545577948,33968289.64700614,-2700181.605811683,-1615322.919762139,0.0,118.44,64.0
2021-11-26,27730084.319983944,7881880.146151117,33975923.90122693,-3576054.161591879,1403583.8017529226,0.0,229.08,438.0
2021-11-27,34644083.039976954,7851188.849650558,33983558.15544772,-3585829.8750915634,2722008.188306764,0.0,258.06,400.0
2021-11-28,39427674.55997271,7866691.442522912,33991192.40966851,-2725208.9666829137,1785961.8869243425,0.0,314.8123619999999,436.8
2021-11-29,40767584.6399713,7930183.15484878,33998826.6638893,-1403362.1631742795,-1184010.5200962212,0.0,439.62721200000004,416.0
2021-11-30,43313132.63996499,8042293.409716793,34006460.91811009,-264006.8750076974,-1221436.4715677588,0.0,582.9519359999999,563.2
2021-12-01,42765040.79995482,8202432.447657688,34014095.17233087,182192.15943411487,-1890783.9655598404,0.0,486.310796,856.0
2021-12-02,40917776.479976065,8408765.954442304,34021729.426551655,-133826.37490506103,-1615322.919759,0.0,419.261102,903.2
2021-12-03,44903389.43997234,8658219.165294176,34029363.680772446,-828684.4438141187,1403583.801755678,0.0,427.396738,1237.2
2021-12-04,47416027.199987784,8946511.20862589,34036997.93499324,-1370964.8253109884,2722008.1883066,0.0,521.877662,1255.6000000000001
2021-12-05,47407842.879990175,9268219.705334395,34044632.18921403,-1461965.9080045014,1785961.886922292,0.0,258.64000000000004,1298.0
2021-12-06,45244573.27999078,9616874.8741802,34052266.44343482,-1189819.5337031283,-1184010.5200982515,0.0,201.61999999999995,762.0
2021-12-07,45770228.159981534,9985081.629598685,34059900.69765561,-849551.4344788317,-1221436.471569797,0.0,183.67999999999998,1005.2
2021-12-08,44288247.99997075,10364667.415331217,34067534.951876394,-611332.9143729858,-1890783.965562248,0.0,83.82,1042.8
2021-12-09,47035743.35996579,10746852.815491442,34075169.20609718,-346539.47382569883,-1615322.9197584426,0.0,0.0,1195.6
2021-12-10,50818419.03996055,11122441.34303794,34082803.46031797,228781.62563175143,1403583.8017584323,0.0,0.0,1245.2
2021-12-11,51527525.59996672,11482024.242179796,34090437.71453876,1226750.5105014332,2722008.188307088,0.0,0.0,1078.4
2021-12-12,45082141.75997146,11816195.671973106,34098071.96875955,2383165.9964157725,1785961.886931301,0.0,0.0,1030.4
2021-12-13,42360141.43997235,12115773.27727386,34105706.222980335,3179031.610589589,-1184010.5201002818,0.0,0.0,893.2
2021-12-14,42811625.91997052,12372018.911727771,34113340.47720113,3205947.7003344684,-1221436.4715682357,0.0,0.0,923.6
2021-12-15,42892177.43996851,12576854.163805213,34120974.73142192,2479474.259448105,-1890783.965561992,0.0,0.0,933.6
2021-12-16,44772834.07996896,12723065.356463656,34128608.9856427,1447054.3761566903,-1615322.9197578856,0.0,0.0,951.2
2021-12-17,50647862.079956576,12804492.845430415,34136243.23986349,689452.2145976456,1403583.8017592,0.0,0.0,1145.2
2021-12-18,48793903.83996041,12816199.728790091,34143877.49408428,551856.3912532205,2722008.1883059223,0.0,0.0,882.4
2021-12-19,38512267.19998022,12754615.496264964,34151511.748305075,967849.0985948036,1785961.886929436,0.0,0.0,710.0
2021-12-20,46784682.71996928,12617650.681745691,34159146.00252586,1559240.0472018924,-1184010.5200996443,-357295.0557644886,0.0,801.2
2021-12-21,52478562.71995963,12404779.225390764,34166780.25674665,1885407.6096551167,-1221436.4715688922,0.0,0.0,834.0
2021-12-22,52948226.399960585,12117085.987238996,34174414.51096744,1652612.4810986065,-1890783.965561736,0.0,780.0779160000001,858.0
2021-12-23,56467840.9599582,11757277.665306585,34182048.765188225,793239.9345648064,-1615322.9197636335,0.0,1472.0308300000002,845.2
2021-12-24,29686122.079990286,11329656.238079147,34189683.01940901,-545599.7606906379,1403583.8017639425,0.0,477.49999999999994,336.0
2021-12-25,296269.4400000028,10840054.9527953,34197317.2736298,-2036335.8673072448,2722008.188306759,0.0,171.96,0.0
2021-12-26,17380474.3999947,10295737.794611689,34204951.52785059,-3230704.463799156,1785961.886927386,0.0,20.48,260.0
2021-12-27,25309148.47998694,9705264.274548396,34212585.78207138,-3699355.890430293,-1184010.5201016748,-13651525.8816047,0.0,386.0
2021-12-28,37976643.19997696,9078322.243087912,34220220.03629217,-3247675.3958207862,-1221436.471566494,0.0,0.0,686.0
2021-12-29,39864332.31996982,8425532.249002231,34227854.290512964,-2083336.0453707215,-1890783.96556148,0.0,0.0,760.0
2021-12-30,44274333.91996041,7758227.6982597,34235488.54473375,-771206.3819317108,-1615322.919760495,0.0,0.0,904.0
2021-12-31,48485262.23995284,7088215.7062588055,34243122.79895453,62343.29603644845,1403583.8017647096,0.0,0.0,981.6
2022-01-01,21853801.439990096,6427524.060991186,34250757.05317532,103708.57005312708,2722008.188306594,0.0,184.2619,310.4
2022-01-02,23667323.839991637,5788140.110764169,34258391.307396114,-468557.53018386697,1785961.8869253355,0.0,190.71482400000002,518.4
2022-01-03,18036331.360001713,5181747.646407823,34266025.5616169,-1146517.8521271094,-1184010.5200968634,0.0,184.94564399999996,44.0
2022-01-04,34180414.079977065,4619467.95692849,34273659.81583769,-1475790.30584517,-1221436.471569369,0.0,184.04291400000002,54.0
2022-01-05,39313090.39998866,4111611.195039666,34281294.07005848,-1353779.0807410807,-1890783.9655638875,0.0,186.16958800000003,56.96
2022-01-06,38668744.47999057,3667443.9949155888,34288928.32427927,-1011143.0181786095,-1615322.9197625192,0.0,184.778422,51.2
2022-01-07,46746256.15998625,3294978.9423429007,34296562.578500055,-718867.4050993465,1403583.801765477,0.0,278.57992,46.32
2022-01-08,43424544.63998249,3000791.014765729,34304196.832720846,-500003.1420303068,2722008.1883060816,0.0,267.447508,50.120000000000005
