ds,SALES,yearly,trend,monthly,weekly,holidays,PLA_AD_SPEND_PLA,TOA_AD_SPEND_TOA,REDEMPTION_COST_LOYAL_CUSTOMER_MAILER
2022-01-23,8164061.600000611,378263.7802843516,5762546.969534485,-267961.97933880927,1434972.7415315744,0.0,0.0,0.0,0.0
2022-01-24,5781526.559999235,485476.7066144128,5758011.59590216,-447326.4067395954,-173341.643124551,0.0,0.0,0.0,0.0
2022-01-25,5548078.399999734,598759.4805157016,5753476.222269836,-588553.9176494854,-569885.8677675516,0.0,0.0,0.0,0.0
2022-01-26,4804302.559999734,716841.2955553638,5748940.848637512,-623180.9697549598,-696279.1867877978,0.0,0.0,0.0,0.0
2022-01-27,5077711.839999735,838194.7652356364,5744405.475005187,-517232.11698932655,-618927.7737503957,0.0,0.0,0.0,0.0
2022-01-28,5518347.679999655,961069.9908187408,5739870.101372864,-310571.3418892428,97713.5866501412,0.0,0.0,0.0,0.0
2022-01-29,5958078.239999901,1083536.1197642917,5735334.727740539,-107612.3089982676,525748.1432513105,0.0,0.0,0.0,0.0
2022-01-30,6903297.279999897,1203529.3158277115,5730799.354108214,-15631.249588214849,1434972.7415334152,0.0,0.0,0.0,0.0
2022-01-31,5935148.160000094,1318905.8642094673,5726263.980475891,-73605.83099175058,-173341.64312516642,0.0,0.0,0.0,0.0
2022-02-01,6743474.8799999105,1427498.9726415814,5721728.606843567,-227551.33536344088,-569885.8677662276,0.0,2.0,0.0,0.0
2022-02-02,5755225.6000001365,1527177.7067857785,5717193.233211243,-372550.124904,-696279.1867894215,0.0,2.0,0.0,0.0
2022-02-03,4497147.679999996,1615906.4195388807,5712657.859578919,-426800.8116066717,-618927.7737508069,0.0,0.0,0.0,0.0
2022-02-04,5478349.75999971,1691803.0012221967,5708122.485946594,-377734.1223774096,97713.5866464107,0.0,0.0,0.0,0.0
2022-02-05,6928910.079999536,1753194.2923692935,5703587.11231427,-267273.1667617048,525748.1432510756,0.0,0.0,0.0,0.0
2022-02-06,8099429.75999984,1798667.0626920664,5699051.738681945,-137852.14925262044,1434972.74153299,0.0,0.0,0.0,0.0
2022-02-07,6317547.99999955,1827113.0672737688,5694516.365049622,6827.088655823959,-173341.64312578164,0.0,0.0,0.0,0.0
