ds,SALES,yearly,trend,monthly,weekly,holidays,PLA_AD_SPEND_PLA,TOA_AD_SPEND_TOA,REDEMPTION_COST_LOYAL_CUSTOMER_MAILER
2021-11-23,13224289.75999795,-4391775.199882215,14080029.225484194,2235711.491931017,-2459090.001016058,0.0,0.0,314.748,0.0
2021-11-24,12796187.999997841,-4312149.360564533,14059715.837268874,631870.864859875,-1973342.9778974112,0.0,0.0,309.42800000000005,0.0
2021-11-25,3566887.84000014,-4241140.348768166,14039402.44905355,-1162192.1232397552,-1491457.310788137,0.0,0.0,72.688,0.0
2021-11-26,7360931.03999986,-4182664.354701257,14019089.060838232,-2040927.399067466,3415753.973279255,0.0,0.0,312.9840000000001,0.0
2021-11-27,8953822.719999393,-4140355.988877297,13998775.672622908,-1544270.527463063,3133894.3129546195,0.0,0.0,311.612,0.0
2021-11-28,11587120.319998525,-4117469.938943693,13978462.284407588,-251210.5028783198,1413435.9280832207,0.0,0.0,317.8,0.0
2021-11-29,10592110.87999877,-4116793.2025094377,13958148.89619227,657854.6654123063,-2039193.9246257867,0.0,0.0,319.5639999999999,0.0
2021-11-30,10308460.159998717,-4140569.8792514913,13937835.507976944,339066.10204340174,-2459090.001012009,0.0,0.0,316.87600000000003,0.0
2021-12-01,10474671.039999187,-4190440.135040004,13917522.119761623,-1047933.7775313606,-1973342.977892972,0.0,0.0,315.25200000000007,0.0
2021-12-02,10427570.71999929,-4267394.551449929,13897208.731546309,-2493564.0633747308,-1491457.3107838435,0.0,0.0,315.42,0.0
2021-12-03,10798459.519999186,-4371744.657062443,13876895.343330983,-2965177.156237527,3415753.973281728,0.0,0.0,317.716,0.0
2021-12-04,11684287.03999872,-4503110.01419265,13856581.955115665,-2201191.1947634914,3133894.312954112,0.0,0.0,315.72799999999995,0.0
2021-12-05,13348475.039998038,-4660421.817256059,13836268.56690034,-829641.5008124718,1413435.9280796484,0.0,0.0,319.564,0.0
2021-12-06,10722831.839999547,-4841942.557682679,13815955.17868502,224738.2749460798,-2039193.9246308089,0.0,0.0,314.49600000000004,0.0
2021-12-07,10048751.519999534,-5045300.934918537,13795641.7904697,485386.25579923845,-2459090.001018197,0.0,0.0,311.388,0.0
2021-12-08,10494233.919999477,-5267540.852351275,13775328.402254377,193573.3016966383,-1973342.977896209,0.0,0.0,311.864,0.0
2021-12-09,11054992.319999501,-5505183.038469079,13755015.014039058,-48038.818225072704,-1491457.3107823185,0.0,0.0,314.2439999999999,0.0
2021-12-10,11399506.559999093,-5754297.583009499,13734701.625823738,142992.4402444962,3415753.9732842003,0.0,0.0,313.06800000000004,0.0
2021-12-11,11682222.559998961,-6010585.479916034,13714388.237608414,654784.2912980559,3133894.312956881,0.0,0.0,306.768,0.0
2021-12-12,13500326.559998011,-6269467.126096378,13694074.849393096,1089740.4412954005,1413435.928090853,0.0,0.0,315.16799999999995,0.0
2021-12-13,10599419.359999692,-6526175.63862248,13673761.461177776,1169976.333871252,-2039193.92463583,0.0,0.0,313.87999999999994,0.0
2021-12-14,10175045.4400001,-6775852.822493727,13653448.072962454,929628.3376253404,-2459090.0010141484,0.0,0.0,314.048,0.0
2021-12-15,9887740.47999951,-7013645.644492945,13633134.684747132,570264.6963394565,-1973342.9778949416,0.0,0.0,312.144,0.0
2021-12-16,10176550.559999397,-7234801.142609351,13612821.296531815,218121.1890949011,-1491457.3107807932,0.0,0.0,315.672,0.0
2021-12-17,10152314.079999326,-7434757.820398013,13592507.908316491,-118250.36709175816,3415753.973286193,0.0,0.0,314.328,0.0
2021-12-18,11259879.999998553,-7609231.735829503,13572194.520101173,-371511.2362144937,3133894.3129582736,0.0,0.0,311.668,0.0
2021-12-19,11639884.159998782,-7754295.688326281,13551881.131885853,-294090.09345721814,1413435.9280911868,0.0,0.0,322.39200000000005,0.0
2021-12-20,11305199.199998945,-7866450.128622672,13531567.743670529,368843.3666190546,-2039193.9246305765,6804801.000984562,0.0,321.83199999999994,0.0
2021-12-21,11269293.439998847,-7942684.656662802,13511254.355455209,1517931.0648430053,-2459090.001015451,0.0,0.0,319.0319999999999,0.0
