ds,SALES,yearly,trend,monthly,weekly,holidays,PLA_AD_SPEND_PLA,TOA_AD_SPEND_TOA,REDEMPTION_COST_LOYAL_CUSTOMER_MAILER
2022-02-16,21288825.849998225,-7320061.912301444,30128163.38620108,-1667454.229942276,-4139350.99457926,0.0,1378.0,3190.992,0.0
2022-02-17,21029091.469997942,-7362328.571624328,30110085.60731996,-791487.7791205143,-3675109.9827021663,0.0,1411.0,3460.0439999999994,0.0
2022-02-18,23816796.35999744,-7328828.168498755,30092007.82843884,350337.0440984251,4875185.104637977,0.0,1350.0,3321.92,0.0
2022-02-19,24509639.65999721,-7216730.569135719,30073930.04955773,701340.1683047382,5281213.590090892,0.0,1386.5,3494.4280000000003,0.0
2022-02-20,26161735.709996864,-7024447.391636402,30055852.27067662,-57500.70686886238,4879242.875973937,0.0,1462.0,3525.424,0.0
2022-02-21,25487006.029996373,-6751736.891931389,30037774.491795503,-1180022.0129736045,-3061152.552461318,1875035.779520034,1421.0,2897.9719999999998,0.0
2022-02-22,23692827.789996583,-6399782.222434794,30019696.71291439,-1510823.6105886088,-4160028.0409832015,0.0,1149.0,1753.3879999999997,0.0
2022-02-23,23524051.68999782,-5971239.420636165,30001618.934033275,-523250.3132674782,-4139350.9945879295,0.0,1329.0,2614.836,0.0
2022-02-24,22893669.739998166,-5470252.241519746,29983541.15515216,1216940.914147116,-3675109.9827010417,0.0,1262.0,2472.0920000000006,0.0
2022-02-25,25209642.969998308,-4902431.818950708,29965463.376271043,2573356.354770462,4875185.104643533,0.0,1259.0,2340.29486,0.0
2022-02-26,27654015.009997718,-4274800.102058614,29947385.59738993,2835286.004936172,5281213.590091043,0.0,1500.0,2695.90376,0.0
2022-02-27,32756380.86999525,-3595697.034418868,29929307.81850881,2255430.216632207,4879242.875998504,0.0,1710.0,2741.1412800000003,0.0
2022-02-28,25763597.98999816,-2874652.4958349583,29911230.039627697,1663115.7973623078,-3061152.55245186,0.0,1391.0,1530.8729199999998,21.900000000000002
2022-03-01,26461694.629999097,-2122225.0764187467,29893152.260746583,1579667.997728541,-4160028.040974492,0.0,1195.0,1059.98332,37.9
2022-03-02,28324278.459997404,-1349810.767724373,29875074.48186547,1718475.3529637596,-4139350.994573308,0.0,1398.0,1267.03758,280.3
2022-03-03,29931186.47999485,-569425.6038973415,29856996.70298435,1344619.8750956254,-3675109.982717241,0.0,1437.0,2536.93073,720.2000000000002
2022-03-04,32570019.29999573,206532.8631441147,29838918.92410324,110694.27042355807,4875185.10464909,0.0,1345.0,2447.86831,1059.7499999999998
2022-03-05,33850351.799995385,965539.6446833556,29820841.145222124,-1481266.2538874906,5281213.590091297,0.0,1474.0,1831.3643500000003,1409.2999999999997
2022-03-06,39783307.62999206,1695205.7660042106,29802763.36634101,-2466937.791937967,4879242.875998924,0.0,1479.0,1613.08,2064.0999999999995
2022-03-07,31416822.889993653,2383544.493656112,29784685.5874599,-2289868.706830905,-3061152.5524627427,0.0,1447.0,1502.368,1219.0999999999997
2022-03-08,30658575.48999455,3019233.523126516,29766607.808578774,-1308696.8518414325,-4160028.04097789,0.0,1446.0,1070.0199999999998,1115.0
2022-03-09,30333216.12999442,3591866.28253258,29748530.029697664,-446718.28789462056,-4139350.994583768,0.0,1480.0,1181.1519999999998,1173.0999999999997
2022-03-10,30644350.139994178,4092185.6769506624,29730452.250816558,-325661.3870795164,-3675109.9827072383,0.0,1209.0,806.624,1201.35
2022-03-11,33515252.899992824,4512293.963043819,29712374.47193544,-726559.3065267947,4875185.104654647,0.0,1263.0,1017.6319999999998,1381.35
2022-03-12,31552886.70999613,4845832.99572335,29694296.69305432,-894515.3338744533,5281213.590090517,0.0,1360.0,1443.7359999999999,1332.2999999999997
