ds,SALES,yearly,trend,monthly,weekly,holidays,PLA_AD_SPEND_PLA,TOA_AD_SPEND_TOA,REDEMPTION_COST_LOYAL_CUSTOMER_MAILER,REDEMPTION_COST_MY_MAGAZINE
2021-12-25,903458.3999999999,13182330.331290144,61978071.94192409,5884138.747781904,12231364.618095651,0.0,378.217734,60.059999999999995,30.0,0.0
2021-12-26,54770385.759993725,12364094.484234389,61968830.30052726,3443217.755300398,13456514.389681123,0.0,2080.964946,578.5639999999999,1350.0,0.0
2021-12-27,61622078.39998213,11361538.078967163,61959588.65913044,146993.91531167043,-5865948.893461383,-7374615.980752121,718.1584599999999,37.212,1635.0,0.0
2021-12-28,61930903.99998862,10181998.418472068,61950347.01773362,-1818045.8665656652,-9282381.192472652,0.0,0.0,0.0,1845.0,0.0
2021-12-29,59400355.67999653,8838303.370964222,61941105.3763368,-882865.014726981,-9590517.167655222,0.0,0.0,0.0,2130.0,0.0
2021-12-30,80730143.51996301,7348553.467971073,61931863.73493998,2420435.534045451,-6062849.213801029,0.0,0.0,0.0,2302.5,0.0
2021-12-31,114532915.99998647,5735746.414853691,61922622.09354316,5667499.975291232,5113817.459646169,0.0,0.0,0.0,2700.0,0.0
2022-01-01,40221255.51999701,4027253.00786183,61913380.45214633,6390749.233451124,12231364.61809811,0.0,545.39671,0.0,1211.7,0.0
2022-01-02,59832030.719986156,2254157.790418046,61904138.81074951,4013645.4331080494,13456514.389672274,0.0,543.47211,1959.6360000000002,2835.0,0.0
2022-01-03,51740921.43999649,450481.76839474734,61894897.16935269,200392.6841536631,-5865948.893415542,0.0,539.802962,1937.9079999999997,150.0,0.0
2022-01-04,49794035.83999778,-1347691.9756132397,61885655.52795587,-2643268.94356346,-9282381.192490565,0.0,541.629258,1926.1480000000004,101.25,0.0
2022-01-05,54096886.87998724,-3103165.979746713,61876413.88655904,-3346729.058136591,-9590517.167666538,0.0,526.8737100000001,1916.4880000000003,248.625,0.0
2022-01-06,53140432.79998253,-4778623.33122475,61867172.24516222,-2695112.1972065773,-6062849.213818565,0.0,516.1648080000001,1917.9440000000002,237.375,0.0
2022-01-07,54219920.31998465,-6337642.180410126,61857930.6037654,-2377197.93952687,5113817.459644499,0.0,442.90050199999996,1902.824,316.425,0.0
2022-01-08,68012667.03997348,-7745701.406793027,61848688.96236858,-3272891.2896663034,12231364.61807722,0.0,443.78121799999997,1895.74,464.625,0.0
2022-01-09,72314403.03997251,-8971149.01693096,61839447.32097176,-4713255.047446014,13456514.389663422,0.0,466.72808200000014,1934.7720000000004,401.625,0.0
