ds,SALES,yearly,trend,monthly,weekly,holidays,PLA_AD_SPEND_PLA,TOA_AD_SPEND_TOA
2021-09-13,128209212.8000145,-5618691.927362834,152574013.51211607,27119096.076800898,3762790.639622292,0.0,1389.7027329999999,0.0
2021-09-14,110453878.8800234,-3925866.874224055,152584836.19640768,25020280.75473448,-7585329.755318873,0.0,1409.0073899999998,0.0
2021-09-15,114823407.8400212,-2430490.601290243,152595658.88069925,20371817.079174194,-12020006.936763195,0.0,1407.037857,0.0
2021-09-16,140850881.279859,-1149924.7161547923,152606481.56499085,15213781.64533063,-8449551.071775878,0.0,1391.3427600000002,0.0
2021-09-17,122592303.67998989,-90772.72279509452,152617304.24928242,11065039.99069054,-1373384.1359725243,0.0,1371.4321790000001,0.0
2021-09-18,130265534.24000467,752299.3493337613,152628126.93357402,8300052.361480413,7867677.25389609,0.0,1376.069909,0.0
2021-09-19,160111471.35998818,1397367.962979548,152638949.6178656,6459634.957816912,17797804.00629857,0.0,1410.334804,0.0
2021-09-20,138029576.16002706,1875638.028351742,152649772.3021572,4958182.485576562,3762790.639616344,0.0,1399.0294489999997,0.0
2021-09-21,133458092.4800277,2231377.3025778,152660594.98644876,3450607.541432074,-7585329.755318082,0.0,1391.299008,0.0
2021-09-22,485066154.39983755,2521380.352486027,152671417.67074034,1646197.94851388,-12020006.936767409,0.0,2052.325464,0.0
